SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;NON_P_DOCKED_DURATION;P_DOCKED_DURATION;DOCKED_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;SIZE_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H;CARGO
11032026_CPLEX_2SemDragagem2030;3788;23.0;185.0;12.25;0;0;0;10;23:34;11.5;80.67;0.0;92.17;0.0;1.25;1.25;2.12;29.94;33.33;;;;;;TRANSPETRO;GL;MRMEDIUMRANGE;BERÇO AL 01;14;19:45;14;21:20;14;22:42;16;4:40;16.0;6:40;16.0;8:30;35000
11032026_CPLEX_2SemDragagem2030;3789;23.0;225.0;0.0;0;0;0;10;23:11;61.0;103.25;0.0;164.25;8.0;0.0;8.0;0.78;55.1;63.92;;;;;;XXXIX;GSA - E;PANAMAX;BERÇO ARM 37;17;19:30;17;20:35;17;20:36;20;3:45;20.0;12:30;20.0;13:10;70000
11032026_CPLEX_2SemDragagem2030;3790;19.0;87.9;5.1;0;0;0;10;14:50;0.0;0.08;0.0;0.08;0.08;0.0;0.08;0.92;55.17;56.17;;;;;;SAIPEM;CGNC;HANDYSIZE;BERÇO SAIPEM 1;10;14:55;10;15:50;10;16:00;12;23:10;13.0;0:00;13.0;0:30;0
11032026_CPLEX_2SemDragagem2030;3791;36.0;225.0;0.0;0;0;0;11;1:06;0.0;5.67;0.0;5.67;0.0;0.25;0.25;4.1;99.0;103.42;;;;;;ARAUCO;CGNC;NAVIOCARGAGERAL;BERÇO ARAUCO 3;11;6:50;11;9:00;11;12:21;15;15:25;15.0;16:25;15.0;18:25;55000
11032026_CPLEX_2SemDragagem2030;3792;23.0;185.0;0.0;0;0;0;11;1:03;0.0;4.92;0.0;4.92;0.0;2.67;2.67;1.05;64.43;68.17;;;;;;AGEO_TERMINAIS;GL;MRMEDIUMRANGE;BERÇO IB BC;11;6:00;11;7:45;11;8:03;14;0:30;14.0;3:55;14.0;5:15;35000
11032026_CPLEX_2SemDragagem2030;3793;23.0;275.0;9.75;0;0;0;11;1:02;3.67;28.33;0.0;32.0;0.0;0.58;0.58;3.26;14.7;18.58;;;;;;BTP;CGC;PANAMAX;BERÇO BTP 2;12;9:05;12;10:55;12;13:25;13;4:10;13.0;5:30;13.0;7:15;3000
11032026_CPLEX_2SemDragagem2030;3794;23.0;295.0;9.75;0;0;0;11;0:02;1.83;17.83;0.0;19.67;0.0;0.67;0.67;1.59;20.66;22.92;;;;;;BTP;CGC;POST-PANAMAXI;BERÇO BTP 3;11;19:45;11;21:35;11;22:25;12;19:05;12.0;20:30;12.0;22:15;4000
11032026_CPLEX_2SemDragagem2030;3795;43.0;339.0;14.0;0;0;0;11;1:02;27.25;23.42;0.0;50.67;0.0;0.25;0.25;2.22;23.63;26.17;;;;;;BTP;CGC;POST-PANAMAXII;BERÇO BTP 2;13;3:45;13;5:35;13;7:03;14;6:45;14.0;7:45;14.0;9:30;6000
11032026_CPLEX_2SemDragagem2030;3799;23.0;185.0;0.0;0;0;0;11;4:08;287.92;162.25;0.0;450.17;0.0;0.0;0.0;2.01;39.48;41.5;;;;;;COPESUCAR;GSA - E;HANDYMAX;BERÇO ARM 20/21;29;22:20;29;23:45;30;1:00;31;16:30;;;;;45000
11032026_CPLEX_2SemDragagem2030;3803;23.0;185.0;8.75;0;0;0;11;5:09;0.0;0.0;0.0;0.0;1.0;5.0;6.0;4.18;31.91;42.08;;;;;;DOW;GL;MRMEDIUMRANGE;BERÇO DOW;11;5:10;11;5:55;11;9:20;12;17:15;13.0;0:00;13.0;1:00;35000
11032026_CPLEX_2SemDragagem2030;3804;23.0;225.0;0.0;0;0;0;11;0:02;138.33;69.83;0.0;208.17;0.0;0.08;0.08;3.14;53.25;56.5;;;;;;ELEVACOES;GSA - E;PANAMAX;BERÇO ARM 19;19;16:15;19;17:40;19;20:03;22;1:20;22.0;2:10;22.0;3:10;70000
11032026_CPLEX_2SemDragagem2030;3805;23.0;225.0;0.0;0;0;0;11;4:09;172.5;91.42;0.0;263.92;0.0;0.0;0.0;4.74;53.25;58.0;;;;;;ELEVACOES;GSA - E;PANAMAX;BERÇO ARM 19;22;4:05;22;5:30;22;9:29;24;14:45;24.0;15:30;24.0;16:30;70000
11032026_CPLEX_2SemDragagem2030;3806;23.0;185.0;8.75;0;0;0;11;1:04;10.83;112.08;0.0;122.92;0.0;3.67;3.67;8.56;75.33;87.58;;;;;;HIDROVIAS;GSM - I;HANDYMAX;BERÇO ARM 22/23;16;4:00;16;5:05;16;12:53;19;16:15;19.0;20:40;19.0;22:00;45000
11032026_CPLEX_2SemDragagem2030;3807;23.0;175.0;9.25;0;0;0;11;3:01;53.33;420.33;0.0;473.67;0.0;0.0;0.0;0.97;223.73;224.75;;;;;;NITA;GSA - I;HANDYSIZE;BERÇO ARM 13/14;30;20:45;30;21:55;30;22:08;40;5:55;;;;;35000
11032026_CPLEX_2SemDragagem2030;3808;23.0;175.0;0.0;0;0;0;11;6:13;51.5;339.83;0.0;391.33;0.0;0.0;0.0;0.97;137.91;138.92;;;;;;NST - GL;GL;MRMEDIUMRANGE;BERÇO ARM 29;27;13:35;27;14:55;27;15:08;33;9:05;;;;;35000
11032026_CPLEX_2SemDragagem2030;3809;23.0;185.0;8.75;0;0;0;11;1:04;22.92;0.0;0.0;22.92;1.17;0.58;1.75;4.48;16.8;23.08;;;;;;SANTOSBR;CGC;FULLYCELLULAR;BERÇO TECON 1.2;12;0:00;12;1:15;12;4:58;12;21:50;13.0;0:20;13.0;1:30;1000
11032026_CPLEX_2SemDragagem2030;3810;23.0;255.0;9.25;0;0;0;11;1:02;51.92;53.08;0.0;105.0;0.0;0.42;0.42;2.75;15.61;18.83;;;;;;SANTOSBR;CGC;PANAMAX;BERÇO TECON 2;15;10:05;15;11:20;15;13:20;16;5:00;16.0;6:10;16.0;7:20;3000
11032026_CPLEX_2SemDragagem2030;3811;23.0;295.0;10.25;0;0;0;11;2:05;52.17;61.92;0.0;114.08;1.17;0.42;1.58;4.07;21.3;27.0;;;;;;SANTOSBR;CGC;POST-PANAMAXI;BERÇO TECON 3;15;20:10;15;21:25;16;0:44;16;22:05;17.0;0:25;17.0;1:35;4000
11032026_CPLEX_2SemDragagem2030;3812;43.0;339.0;14.0;0;0;0;11;2:05;81.83;42.0;0.0;123.83;0.5;0.0;0.5;2.39;25.92;28.83;;;;;;SANTOSBR;CGC;POST-PANAMAXII;BERÇO TECON 2;16;5:55;16;7:10;16;8:48;17;10:45;17.0;12:00;17.0;13:10;6000
11032026_CPLEX_2SemDragagem2030;3813;23.0;225.0;0.0;0;0;0;11;2:05;40.08;140.17;0.08;180.33;0.75;1.92;2.67;1.33;88.35;92.42;;;;;;TEAG;GSA - E;PANAMAX;BERÇO TEAG;18;14:25;18;15:35;18;16:09;22;8:35;22.0;12:00;22.0;12:45;70000
11032026_CPLEX_2SemDragagem2030;3814;23.0;225.0;0.0;0;0;0;11;0:01;41.0;143.92;0.0;184.92;0.0;0.0;0.0;0.93;78.07;79.0;;;;;;TEG;GSA - E;PANAMAX;BERÇO TEG;18;17:00;18;18:10;18;18:20;22;0:25;22.0;1:10;22.0;1:55;70000
11032026_CPLEX_2SemDragagem2030;3816;23.0;225.0;0.0;0;0;0;11;1:04;7.0;73.75;0.0;80.75;0.0;1.33;1.33;2.6;39.92;43.92;;;;;;TGG;GSA - E;PANAMAX;BERÇO TGG;14;9:50;14;11:00;14;12:51;16;4:50;16.0;6:55;16.0;7:40;70000
11032026_CPLEX_2SemDragagem2030;3817;23.0;165.0;9.75;0;0;0;11;8:06;18.0;85.17;0.0;103.17;0.0;0.0;0.0;3.27;18.55;21.83;;;;;;TIPLAM - GL;GL;GPGENERALPURPOSE;BERÇO TIPLAM 1;15;15:20;15;17:20;15;19:51;16;14:25;16.0;15:10;16.0;17:35;18000
11032026_CPLEX_2SemDragagem2030;3818;23.0;225.0;0.0;0;0;0;11;0:05;104.75;125.67;0.0;230.42;0.0;0.0;0.0;2.46;62.19;64.67;;;;;;TIPLAM - GSA - E;GSA - E;PANAMAX;BERÇO TIPLAM 3;20;14:30;20;17:00;20;18:42;23;8:55;23.0;9:40;23.0;11:35;70000
11032026_CPLEX_2SemDragagem2030;3819;23.0;185.0;0.0;0;0;0;11;3:07;7.67;45.92;0.0;53.58;0.0;0.08;0.08;1.45;29.94;31.5;;;;;;TRANSPETRO;GL;MRMEDIUMRANGE;BERÇO AL 01;13;8:45;13;10:40;13;11:22;14;17:20;14.0;18:10;14.0;19:40;35000
11032026_CPLEX_2SemDragagem2030;3820;23.0;285.0;0.0;0;0;0;11;8:08;0.0;1.67;0.0;1.67;12.92;0.58;13.5;0.75;53.08;67.33;;;;;;TRSP;GL;LNGCARRIER;BERÇO TRSP;11;9:50;11;11:45;11;11:45;13;16:50;14.0;7:05;14.0;8:35;76500
11032026_CPLEX_2SemDragagem2030;3821;23.0;225.0;0.0;0;0;0;11;0:03;113.92;116.75;0.0;230.67;0.0;1.25;1.25;8.62;55.1;65.0;;;;;;XXXIX;GSA - E;PANAMAX;BERÇO ARM 37;20;14:45;20;15:50;20;23:42;23;6:50;23.0;8:50;23.0;9:30;70000
11032026_CPLEX_2SemDragagem2030;3822;36.0;225.0;0.0;0;0;0;12;3:10;8.67;41.75;0.0;50.42;0.0;1.75;1.75;2.04;99.0;102.83;;;;;;ARAUCO;CGNC;NAVIOCARGAGERAL;BERÇO ARAUCO 1;14;5:35;14;7:45;14;9:02;18;12:05;18.0;14:35;18.0;16:20;55000
11032026_CPLEX_2SemDragagem2030;3823;23.0;185.0;0.0;0;0;0;12;6:15;0.0;3.08;0.0;3.08;2.67;18.0;20.67;1.59;64.43;86.75;;;;;;AGEO_TERMINAIS;GL;MRMEDIUMRANGE;BERÇO IB SP;12;9:20;12;11:05;12;11:55;15;4:25;16.0;1:50;16.0;3:10;35000
11032026_CPLEX_2SemDragagem2030;3824;23.0;215.0;8.75;0;0;0;12;4:13;1.83;6.58;0.0;8.42;0.0;2.25;2.25;2.29;13.85;18.42;;;;;;BTP;CGC;FULLYCELLULAR;BERÇO BTP 1;12;12:40;12;14:30;12;16:02;13;5:55;13.0;8:55;13.0;10:40;1000
11032026_CPLEX_2SemDragagem2030;3825;23.0;295.0;10.75;0;0;0;12;2:08;1.83;15.33;0.0;17.17;1.75;0.58;2.33;3.83;20.66;26.83;;;;;;BTP;CGC;POST-PANAMAXI;BERÇO BTP 3;12;19:20;12;21:10;13;0:14;13;20:55;14.0;0:00;14.0;1:45;4000
11032026_CPLEX_2SemDragagem2030;3826;43.0;339.0;14.0;0;0;0;12;2:08;12.83;16.58;0.0;29.42;2.0;0.08;2.08;4.22;23.63;30.0;;;;;;BTP;CGC;POST-PANAMAXII;BERÇO BTP 1;13;7:35;13;9:25;13;12:53;14;12:35;14.0;15:25;14.0;17:10;6000
11032026_CPLEX_2SemDragagem2030;3830;23.0;225.0;0.0;0;0;0;12;8:14;2.17;18.08;0.0;20.25;0.0;0.17;0.17;12.29;162.93;175.42;;;;;;CUTRALE - GL;GL;LR1LONGRANGE1;BERÇO CUTRALE;13;4:30;13;5:35;13;17:07;20;12:05;20.0;13:00;20.0;13:40;60000
11032026_CPLEX_2SemDragagem2030;3831;23.0;145.0;6.75;0;0;0;12;4:11;0.0;0.0;0.83;0.83;1.17;2.25;3.42;1.52;12.93;17.92;;;;;;DPW - CGC;CGC;FEEDER/EARLY;BERÇO DPW 3;12;5:05;12;6:40;12;7:26;12;20:25;13.0;0:35;13.0;1:45;500
11032026_CPLEX_2SemDragagem2030;3832;23.0;185.0;8.75;0;0;0;12;4:09;0.0;0.0;0.08;0.08;1.58;0.67;2.25;3.16;13.38;18.83;;;;;;DPW - CGC;CGC;FULLYCELLULAR;BERÇO DPW 1;12;4:15;12;5:35;12;7:59;12;21:25;13.0;0:25;13.0;2:00;1000
11032026_CPLEX_2SemDragagem2030;3833;23.0;275.0;9.75;0;0;0;12;4:09;0.0;0.0;0.67;0.67;0.0;2.25;2.25;2.76;17.86;22.92;;;;;;DPW - CGC;CGC;PANAMAX;BERÇO DPW 2;12;4:50;12;6:30;12;8:30;13;2:25;13.0;5:25;13.0;7:00;3000
11032026_CPLEX_2SemDragagem2030;3834;23.0;255.0;10.25;0;0;0;12;5:12;3.17;18.33;0.33;21.83;0.0;0.0;0.0;2.42;17.86;20.33;;;;;;DPW - CGC;CGC;PANAMAX;BERÇO DPW 3;13;3:05;13;4:40;13;6:20;14;0:15;14.0;1:00;14.0;2:10;3000
11032026_CPLEX_2SemDragagem2030;3835;23.0;305.0;10.75;0;0;0;12;5:12;3.33;19.08;0.33;22.75;1.58;1.92;3.5;4.91;21.93;30.33;;;;;;DPW - CGC;CGC;POST-PANAMAXI;BERÇO DPW 2;13;4:00;13;5:40;13;9:49;14;7:45;14.0;12:00;14.0;13:35;4000
11032026_CPLEX_2SemDragagem2030;3836;43.0;339.0;14.0;0;0;0;12;5:12;20.42;1.17;0.0;21.58;4.92;0.0;4.92;2.41;27.82;35.17;;;;;;DPW - CGC;CGC;POST-PANAMAXII;BERÇO DPW 1;13;2:50;13;4:10;13;5:49;14;9:40;14.0;15:20;14.0;16:55;6000
11032026_CPLEX_2SemDragagem2030;3837;23.0;175.0;0.0;0;0;0;12;6:13;163.5;135.92;0.0;299.42;0.0;0.0;0.0;3.29;27.04;30.33;;;;;;ELEVACOES;GSA - E;HANDYSIZE;BERÇO ARM 19;24;17:40;24;19:05;24;21:37;26;0:40;26.0;1:25;26.0;2:25;35000
11032026_CPLEX_2SemDragagem2030;3838;32.2;205.0;0.0;0;0;0;12;6:13;193.67;58.17;0.0;251.83;0.0;0.0;0.0;4.32;39.16;43.5;;;;;;ELEVACOES;GSA - E;SUPRAMAX;BERÇO ARM 16/17;22;18:05;22;19:35;22;23:09;24;14:20;24.0;15:05;24.0;16:10;55000
11032026_CPLEX_2SemDragagem2030;3839;23.0;255.0;10.25;0;0;0;12;5:14;51.5;78.42;0.0;129.92;1.0;0.0;1.0;2.95;15.61;19.58;;;;;;SANTOSBR;CGC;PANAMAX;BERÇO TECON 2;17;15:10;17;16:25;17;18:37;18;10:15;18.0;12:00;18.0;13:10;3000
11032026_CPLEX_2SemDragagem2030;3840;23.0;275.0;9.75;0;0;0;12;4:09;51.33;64.5;0.0;115.83;0.0;0.0;0.0;4.29;15.61;19.92;;;;;;SANTOSBR;CGC;PANAMAX;BERÇO TECON 3;17;0:00;17;1:15;17;4:47;17;20:25;17.0;21:10;17.0;22:20;3000
11032026_CPLEX_2SemDragagem2030;3841;23.0;185.0;0.0;0;0;0;12;3:11;1.92;13.92;0.0;15.83;0.0;0.25;0.25;7.4;59.07;66.75;;;;;;STOLTHAVEN;GL;MRMEDIUMRANGE;BERÇO AL 03;12;19:05;12;21:00;13;3:39;15;14:45;15.0;15:45;15.0;17:15;35000
11032026_CPLEX_2SemDragagem2030;3842;23.0;225.0;12.25;0;0;0;12;1:05;0.0;9.58;0.0;9.58;0.0;0.0;0.0;3.48;111.09;114.58;;;;;;TERMAG;GSM - I;PANAMAX;BERÇO TERMAG;12;10:40;12;11:30;12;14:13;17;5:20;17.0;6:05;17.0;7:10;70000
11032026_CPLEX_2SemDragagem2030;3843;23.0;185.0;8.75;0;0;1;12;5:13;4.0;37.33;0.0;41.33;1.25;0.0;1.25;1.87;20.97;24.08;;;;;;TEV;RORO;CARGARO-RO;BERÇO TEV;13;22:35;13;23:55;14;1:02;14;22:00;15.0;0:00;15.0;1:15;1500
11032026_CPLEX_2SemDragagem2030;3844;23.0;235.0;8.25;0;0;1;12;5:15;8.0;64.67;0.0;72.67;0.0;2.67;2.67;1.25;19.52;23.5;;;;;;TEV;RORO;LARGEPCTC;BERÇO TEV;15;5:55;15;7:15;15;7:45;16;3:20;16.0;6:45;16.0;8:00;5000
11032026_CPLEX_2SemDragagem2030;3845;23.0;225.0;0.0;0;0;0;12;4:08;9.33;92.5;0.0;101.83;0.0;0.0;0.0;2.19;39.92;42.17;;;;;;TGG;GSA - E;PANAMAX;BERÇO TGG;16;10:00;16;11:10;16;12:36;18;4:35;18.0;5:20;18.0;6:05;70000
11032026_CPLEX_2SemDragagem2030;3846;23.0;225.0;0.0;0;0;0;12;4:13;138.58;91.58;0.0;230.17;0.0;0.0;0.0;4.04;62.19;66.25;;;;;;TIPLAM - GSA - E;GSA - E;PANAMAX;BERÇO TIPLAM 2;21;18:25;21;20:55;22;0:12;24;14:25;24.0;15:10;24.0;17:05;70000
11032026_CPLEX_2SemDragagem2030;3847;23.0;225.0;0.0;0;0;0;12;2:11;131.58;142.17;0.0;273.75;1.92;0.83;2.75;4.52;62.19;69.5;;;;;;TIPLAM - GSA - E;GSA - E;PANAMAX;BERÇO TIPLAM 3;23;12:00;23;14:30;23;18:16;26;8:30;26.0;12:00;26.0;13:55;70000
11032026_CPLEX_2SemDragagem2030;3848;23.0;185.0;0.0;0;0;0;12;5:11;9.58;50.92;0.0;60.5;0.0;0.42;0.42;1.18;29.94;31.58;;;;;;TRANSPETRO;GL;MRMEDIUMRANGE;BERÇO AL 02;14;17:45;14;19:40;14;20:05;16;2:05;16.0;3:15;16.0;4:45;35000
11032026_CPLEX_2SemDragagem2030;3849;23.0;225.0;12.7;0;0;0;12;7:17;41.58;42.42;0.0;84.0;0.0;0.42;0.42;0.75;124.33;125.5;;;;;;VOPAK;GL;LR1LONGRANGE1;BERÇO AL 03;15;19:20;15;20:55;15;20:55;21;1:15;21.0;2:25;21.0;4:15;60000
11032026_CPLEX_2SemDragagem2030;3850;23.0;175.0;9.25;0;0;0;12;7:17;0.0;1.5;0.0;1.5;0.0;1.17;1.17;0.75;62.88;64.83;;;;;;VOPAK;GL;MRMEDIUMRANGE;BERÇO AL 04;12;8:50;12;10:25;12;10:25;15;1:20;15.0;3:15;15.0;5:05;35000
11032026_CPLEX_2SemDragagem2030;3851;17.0;75.2;4.15;0;0;0;12;0:00;0.0;0.25;0.0;0.25;0.0;0.0;0.0;0.83;35.42;36.25;;;;;;SAIPEM;CGNC;HANDYSIZE;BERÇO SAIPEM 2;12;0:15;12;1:10;12;1:14;13;12:40;13.0;13:25;13.0;13:55;0
11032026_CPLEX_2SemDragagem2030;3852;18.0;85.34;4.6;0;0;0;12;20:00;0.0;0.17;0.0;0.17;0.0;0.33;0.33;0.83;30.0;31.17;;;;;;SAIPEM;CGNC;HANDYSIZE;BERÇO SAIPEM 3;12;20:10;12;21:05;12;21:09;14;3:10;14.0;4:15;14.0;4:45;0
11032026_CPLEX_2SemDragagem2030;3853;36.0;225.0;0.0;0;0;0;13;8:18;8.67;40.58;0.0;49.25;0.0;0.33;0.33;1.49;99.0;100.83;;;;;;ARAUCO;CGNC;NAVIOCARGAGERAL;BERÇO ARAUCO 2;15;9:35;15;11:45;15;12:29;19;15:30;19.0;16:35;19.0;18:20;55000
11032026_CPLEX_2SemDragagem2030;3854;36.0;225.0;0.0;0;0;0;13;10:24;0.0;0.33;0.0;0.33;0.0;0.0;0.0;5.68;99.66;105.33;;;;;;BRACELL;CGNC;NAVIOCARGAGERAL;BERÇO ARM 35P1;13;10:45;13;11:55;13;16:50;17;20:30;17.0;21:15;17.0;22:00;55000
11032026_CPLEX_2SemDragagem2030;3855;23.0;295.0;11.75;0;0;0;13;5:16;3.67;17.25;0.0;20.92;1.75;7.08;8.83;2.45;20.66;32.0;;;;;;BTP;CGC;POST-PANAMAXI;BERÇO BTP 3;14;2:15;14;4:05;14;5:47;15;2:30;15.0;12:05;15.0;13:50;4000
11032026_CPLEX_2SemDragagem2030;3859;23.0;215.0;9.75;0;0;0;13;10:26;37.5;3.5;0.0;41.0;0.0;0.0;0.0;2.6;13.38;16.0;;;;;;DPW - CGC;CGC;FULLYCELLULAR;BERÇO DPW 3;15;3:30;15;5:05;15;6:56;15;20:20;15.0;21:05;15.0;22:15;1000
11032026_CPLEX_2SemDragagem2030;3860;23.0;215.0;9.75;0;0;0;13;9:25;16.25;16.33;0.0;32.58;0.92;0.0;0.92;1.97;13.38;16.33;;;;;;DPW - CGC;CGC;FULLYCELLULAR;BERÇO DPW 2;14;18:00;14;19:40;14;20:53;15;10:20;15.0;12:00;15.0;13:35;1000
11032026_CPLEX_2SemDragagem2030;3861;23.0;265.0;10.75;0;0;0;13;9:25;19.58;33.33;0.0;52.92;0.0;0.42;0.42;2.96;17.86;21.25;;;;;;DPW - CGC;CGC;PANAMAX;BERÇO DPW 2;15;14:20;15;16:00;15;18:12;16;12:05;16.0;13:15;16.0;14:50;3000
11032026_CPLEX_2SemDragagem2030;3862;23.0;275.0;10.75;0;0;0;13;10:27;38.83;14.25;0.0;53.08;0.0;2.33;2.33;2.59;17.86;22.83;;;;;;DPW - CGC;CGC;PANAMAX;BERÇO DPW 1;15;15:35;15;16:55;15;18:45;16;12:40;16.0;15:45;16.0;17:20;3000
11032026_CPLEX_2SemDragagem2030;3863;23.0;255.0;10.75;0;0;0;13;8:23;3.17;14.92;0.0;18.08;0.25;0.33;0.58;1.8;17.86;20.25;;;;;;DPW - CGC;CGC;PANAMAX;BERÇO DPW 3;14;2:30;14;4:05;14;5:08;14;23:00;15.0;0:20;15.0;1:30;3000
11032026_CPLEX_2SemDragagem2030;3864;23.0;305.0;11.25;0;0;0;13;8:22;4.0;25.75;0.0;29.75;0.0;0.17;0.17;2.98;21.93;25.08;;;;;;DPW - CGC;CGC;POST-PANAMAXI;BERÇO DPW 1;14;14:10;14;15:30;14;17:43;15;15:40;15.0;16:35;15.0;18:10;4000
11032026_CPLEX_2SemDragagem2030;3865;43.0;339.0;14.0;0;0;0;13;9:25;63.25;32.33;5.0;100.58;14.42;0.0;14.42;2.39;27.82;44.67;;;;;;DPW - CGC;CGC;POST-PANAMAXII;BERÇO DPW 1;17;14:00;17;15:20;17;16:58;18;20:50;19.0;12:00;19.0;13:35;6000
11032026_CPLEX_2SemDragagem2030;3866;36.0;225.0;0.0;0;0;0;13;8:24;0.0;0.58;0.0;0.58;0.0;2.42;2.42;5.7;64.0;72.17;;;;;;DPW - CGNC;CGNC;NAVIOCARGAGERAL;BERÇO DPW 4;13;9:00;13;10:35;13;15:32;16;7:35;16.0;10:45;16.0;11:55;55000
11032026_CPLEX_2SemDragagem2030;3867;23.0;185.0;0.0;0;0;0;13;9:24;250.83;93.17;0.0;344.0;0.08;0.08;0.17;3.74;37.2;41.17;;;;;;ELEVACOES;GSA - E;HANDYMAX;BERÇO ARM 16/17;27;17:25;27;18:55;27;21:54;29;11:10;29.0;12:05;29.0;13:10;45000
11032026_CPLEX_2SemDragagem2030;3868;23.0;225.0;0.0;0;0;0;13;8:22;221.75;56.0;0.0;277.75;6.17;1.58;7.75;2.92;53.25;63.92;;;;;;ELEVACOES;GSA - E;PANAMAX;BERÇO ARM 16/17;24;22:10;24;23:40;25;1:50;27;7:05;27.0;15:35;27.0;16:40;70000
11032026_CPLEX_2SemDragagem2030;3869;32.2;205.0;0.0;0;0;0;13;8:22;246.92;60.75;0.0;307.67;0.0;0.83;0.83;3.9;39.16;43.92;;;;;;ELEVACOES;GSA - E;SUPRAMAX;BERÇO ARM 19;26;4:05;26;5:30;26;8:39;27;23:50;28.0;1:25;28.0;2:25;55000
11032026_CPLEX_2SemDragagem2030;3870;23.0;225.0;11.75;0;0;0;13;5:19;14.08;146.92;0.0;161.0;1.0;0.58;1.58;3.3;49.28;54.17;;;;;;HIDROVIAS;GSM - I;PANAMAX;BERÇO ARM 22/23;19;22:20;19;23:25;20;1:58;22;3:15;22.0;5:35;22.0;6:55;70000
11032026_CPLEX_2SemDragagem2030;3871;23.0;185.0;9.75;0;0;0;13;10:26;61.5;0.0;0.25;61.75;1.17;2.58;3.75;3.28;16.8;23.83;;;;;;SANTOSBR;CGC;FULLYCELLULAR;BERÇO TECON 1.1;16;0:15;16;1:30;16;4:01;16;20:50;17.0;1:20;17.0;2:30;1000
11032026_CPLEX_2SemDragagem2030;3872;23.0;275.0;10.25;0;0;0;13;6:19;47.92;61.92;0.0;109.83;0.0;2.58;2.58;3.66;15.61;21.92;;;;;;SANTOSBR;CGC;PANAMAX;BERÇO TECON 3;17;20:10;17;21:25;18;0:19;18;16:00;18.0;19:20;18.0;20:30;3000
11032026_CPLEX_2SemDragagem2030;3873;23.0;255.0;11.25;0;0;0;13;11:28;90.75;61.42;0.0;152.17;0.0;0.25;0.25;3.43;15.61;19.33;;;;;;SANTOSBR;CGC;PANAMAX;BERÇO TECON 3;19;19:40;19;20:55;19;23:35;20;15:15;20.0;16:15;20.0;17:25;3000
11032026_CPLEX_2SemDragagem2030;3874;23.0;295.0;12.25;0;0;0;13;10:26;67.75;60.33;0.0;128.08;0.0;0.0;0.0;3.18;21.3;24.5;;;;;;SANTOSBR;CGC;POST-PANAMAXI;BERÇO TECON 3;18;18:35;18;19:50;18;22:15;19;19:35;19.0;20:20;19.0;21:30;4000
11032026_CPLEX_2SemDragagem2030;3875;43.0;339.0;14.0;0;0;0;13;10:26;118.0;5.33;0.0;123.33;5.58;0.0;5.58;2.18;25.92;33.75;;;;;;SANTOSBR;CGC;POST-PANAMAXII;BERÇO TECON 2;18;13:50;18;15:05;18;16:30;19;18:30;20.0;0:50;20.0;2:00;6000
11032026_CPLEX_2SemDragagem2030;3878;23.0;195.0;8.75;0;0;1;13;7:21;8.0;66.25;0.0;74.25;0.0;0.0;0.0;1.23;20.97;22.25;;;;;;TEV;RORO;CARGARO-RO;BERÇO TEV;16;9:40;16;11:00;16;11:28;17;8:30;17.0;9:15;17.0;10:30;1500
11032026_CPLEX_2SemDragagem2030;3879;23.0;225.0;0.0;0;0;0;13;10:24;11.67;104.08;0.0;115.75;0.0;0.33;0.33;4.17;39.92;44.42;;;;;;TGG;GSA - E;PANAMAX;BERÇO TGG;18;6:10;18;7:20;18;10:45;20;2:40;20.0;3:45;20.0;4:30;70000
11032026_CPLEX_2SemDragagem2030;3880;23.0;225.0;0.0;0;0;0;13;7:19;170.42;103.42;0.0;273.83;0.0;3.42;3.42;4.72;62.19;70.33;;;;;;TIPLAM - GSA - E;GSA - E;PANAMAX;BERÇO TIPLAM 2;24;17:10;24;19:40;24;23:38;27;13:50;27.0;18:00;27.0;19:55;70000
11032026_CPLEX_2SemDragagem2030;3881;23.0;185.0;0.0;0;0;0;13;9:21;11.5;60.25;0.0;71.75;1.5;1.42;2.92;4.57;29.94;37.5;;;;;;TRANSPETRO;GL;MRMEDIUMRANGE;BERÇO AL 01;16;9:10;16;11:05;16;14:54;17;20:55;18.0;0:35;18.0;2:05;35000
11032026_CPLEX_2SemDragagem2030;3882;23.0;185.0;0.0;0;0;0;13;10:23;28.92;83.67;0.0;112.58;0.0;1.75;1.75;3.93;29.94;35.67;;;;;;TRANSPETRO;GL;MRMEDIUMRANGE;BERÇO AL 01;18;3:00;18;4:55;18;8:05;19;14:05;19.0;16:35;19.0;18:05;35000
