VESSEL_BEAM;VESSEL_LOA;VESSEL_DRAFT;VESSEL_EXIT_DRAFT;DIRECTION;ARRIVAL_HOUR;ARRIVAL_MINUTE;ARRIVAL_WEEKDAY;ARRIVAL_WEEKDAY_NUM;ARRIVAL_DAY;DANGEROUS_FLAG;PASSENGER_FLAG;RORO_FLAG;TONNAGE;SERVICE_DURATION;WAIT_FOR_SERVICE;WAIT_FOR_UNDOCK;ARRIVAL_MONTH;ARRIVAL_MONTH_NUM;TERMINAL;TERMINAL_ID;VESSEL_SIZE_CATEGORY;VESSEL_MARKET_CATEGORY;ARRIVAL_ID;DEMAND_SCENARIO
32.0;229.0;9.23;13.32;1.0;20;12;;6;28;False;False;False;;48.95;1.03;;;9;TUP - Cutrale - GSA - E;50;;GSA - E;4570;D016
32.0;224.98;7.27;13.63;1.0;20;30;;6;28;False;False;False;;37.58;2.52;;;9;Terminal de Granéis do Guarujá (TGG);40;;GSA - E;4571;D016
32.0;294.12;11.35;12.65;2.0;21;50;;6;28;False;False;False;;15.7;1.27;;;9;TUP - DPW - CGC;51;;CGC;4572;D016
32.0;293.97;9.4;10.7;2.0;22;30;;6;28;False;False;False;;20.6;2.02;;;9;Santos Brasil;32;;CGC;4573;D016
32.0;229.0;7.23;13.3;1.0;23;0;;6;28;False;False;False;;210.32;0.4;;;9;Terminal Exportador do Guarujá (TEG);42;;GSA - E;4574;D016
48.0;299.98;12.2;13.9;2.0;0;6;;0;29;False;False;False;;13.22;2.12;;;9;BTP;9;;CGC;4575;D016
32.0;183.02;8.5;8.6;2.0;4;24;;0;29;False;False;False;;36.67;1.03;;;9;TUP - Terminal Marítimo Dow;54;;GL;4576;D016
32.0;183.02;10.35;8.5;2.0;4;48;;0;29;False;False;False;;39.83;0;;;9;Vopak;60;;GL;4577;D016
30.0;180.0;6.19;7.32;1.0;5;0;;0;29;False;False;False;;14.22;3.58;;;9;TUP - Tiplam - GSA - E;56;;GSA - E;4578;D016
35.0;224.0;10.05;11.35;1.0;5;45;;0;29;False;False;False;;9.95;1.88;;;9;Santos Brasil;32;;CGC;4579;D016
30.0;179.99;7.0;9.3;1.0;5;45;;0;29;False;False;False;;118.08;0.12;;;9;NST - GL;20;;GL;4580;D016
30.0;180.0;10.22;10.26;2.0;6;0;;0;29;False;False;False;;85.75;0.42;;;9;Outros - Cais do Saboó;28;;GSM - I;4581;D016
24.0;144.09;7.8;6.2;2.0;6;0;;0;29;False;False;False;;41.58;0;;;9;Ageo Terminais ;2;;GL;4582;D016
30.0;222.2;10.9;11.7;2.0;6;30;;0;29;False;False;False;;14.97;1.72;;;9;TUP - DPW - CGC;51;;CGC;4583;D016
27.0;199.8;11.1;11.1;1.0;8;0;;0;29;False;False;False;;14.02;5.13;;;9;Ecoporto;13;;RORO ;4584;D016
21.0;138.07;6.55;6.7;1.0;10;10;;0;29;False;False;False;;54.02;8.25;;;9;Ecoporto;13;;CGNC;4585;D016
38.0;229.93;7.6;13.34;1.0;12;30;;0;29;False;False;False;;57.97;2.32;;;9;Terminal ADM do Brasil;39;;GSA - E;4586;D016
25.0;156.53;7.85;7.35;2.0;13;0;;0;29;False;False;False;;25.5;3.25;;;9;Granel Química;61;;GL;4587;D016
32.0;199.99;7.21;13.53;1.0;14;0;;0;29;False;False;False;;25.42;1.67;;;9;Copersucar;12;;GSA - E;4588;D016
27.0;183.0;7.5;8.6;1.0;15;30;;0;29;False;False;False;;80.7;1.05;;;9;Transpetro;47;;GL;4589;D016
32.0;199.99;10.65;8.49;2.0;15;48;;0;29;False;False;False;;86.22;0;;;9;Outros - Cais do Saboó;28;;GSM - I;4590;D016
22.0;119.9;8.15;6.7;1.0;15;50;;0;29;False;False;False;;51.77;0;;;9;Ageo Terminais ;2;;GL;4591;D016
28.0;172.0;7.2;7.3;2.0;18;0;;0;29;False;False;False;;9.5;1.67;;;9;BTP;9;;CGC;4592;D016
32.0;199.98;9.0;13.43;1.0;18;30;;0;29;False;False;False;;31.33;2.33;;;9;Elevações Portuárias;15;;GSA - E;4593;D016
30.0;210.54;8.25;8.7;2.0;20;54;;0;29;False;False;False;;16.1;1.95;;;9;Santos Brasil;32;;CGC;4594;D016
31.0;212.54;10.5;12.2;2.0;23;0;;0;29;False;False;False;;18.15;1.58;;;9;Santos Brasil;32;;CGC;4595;D016
48.0;329.86;13.9;11.85;2.0;1;0;;1;30;False;False;False;;24.48;1.75;;;9;BTP;9;;RORO ;4596;D016
36.0;210.0;7.1;7.0;2.0;1;36;;1;30;False;False;False;;78.37;7.13;;;9;Ecoporto;13;;CGNC;4597;D016
32.0;228.99;7.27;13.34;1.0;5;24;;1;30;False;False;False;;35.53;1.3;;;9;Terminal de Granéis do Guarujá (TGG);40;;GSA - E;4598;D016
48.0;314.36;14.2;11.4;2.0;5;30;;1;30;False;False;False;;30.28;2.9;;;9;Santos Brasil;32;;RORO ;4599;D016
37.0;210.0;7.2;12.03;1.0;6;24;;1;30;False;False;False;;132.73;0;;;9;Terminal XXXIX;44;;GSA - E;4600;D016
48.0;299.95;11.2;9.3;2.0;9;0;;1;30;False;False;False;;27.58;2.05;;;9;BTP;9;;CGC;4601;D016
32.0;229.0;7.58;13.4;1.0;10;30;;1;30;False;False;False;;57.35;3.53;;;9;Terminal 12A (COFCO);38;;GSA - E;4602;D016
32.0;179.9;8.3;8.4;1.0;11;0;;1;30;False;False;True;;11.5;1.5;;;9;TEV;45;;CGNC;4603;D016
32.0;294.08;10.5;11.8;1.0;11;24;;1;30;False;False;False;;20.27;2.55;;;9;BTP;9;;CGC;4604;D016
42.0;300.07;11.8;8.4;2.0;13;0;;1;30;False;False;False;;29.98;1.97;;;9;BTP;9;;CGC;4605;D016
36.0;199.99;8.1;12.65;1.0;14;0;;1;30;False;False;False;;21.75;2.08;;;9;Elevações Portuárias;15;;GSA - E;4606;D016
32.0;229.0;7.1;13.3;1.0;14;12;;1;30;False;False;False;;52.5;2.55;;;9;Terminal Exportador de Santos (TES);41;;GSA - E;4607;D016
32.0;235.0;7.6;12.6;1.0;15;36;;1;30;False;False;False;;52.6;0;;;9;Terminal XXXIX;44;;GSA - E;4608;D016
48.0;299.18;10.6;12.5;1.0;15;43;;1;30;False;False;False;;12.9;2.48;;;9;BTP;9;;CGC;4609;D016
48.0;299.91;11.65;10.25;2.0;16;6;;1;30;False;False;False;;13.95;2.72;;;9;Santos Brasil;32;;CGC;4610;D016
32.0;228.99;7.37;14.01;1.0;16;55;;1;30;False;False;False;;57.42;0;;;9;T-Grão;46;;GSA - E;4611;D016
9.0;210.54;10.1;9.6;2.0;18;0;;1;30;False;False;False;;11.38;1.65;;;9;Santos Brasil;32;;CGC;4612;D016
36.0;209.99;7.05;13.75;1.0;22;0;;1;30;False;False;False;;74.62;2.78;;;9;TUP - DPW - CGNC;52;;CGNC;4613;D016
22.0;105.9;6.6;6.3;1.0;22;40;;1;30;False;False;False;;91.17;0.17;;;9;TUP - Saipem;53;;CGNC;4614;D016
32.0;199.9;12.2;6.62;2.0;23;30;;1;30;False;False;False;;155.2;2.17;;;9;TUP - Tiplam - GSM - I;57;;GSM - I;4615;D016
32.0;199.9;12.05;12.36;2.0;0;45;;2;1;False;False;False;;16.05;5.22;;;10;Terminal Marítimo do Guarujá (Termag);43;;GSM - I;4616;D016
32.0;201.8;8.0;13.3;1.0;3;30;;2;1;False;False;False;;151.42;0.17;;;10;Bracell;8;;CGNC;4617;D016
32.0;228.62;8.4;10.1;2.0;5;25;;2;1;False;False;False;;11.73;2.55;;;10;Santos Brasil;32;;CGC;4618;D016
45.0;249.99;9.0;10.3;1.0;6;0;;2;1;False;False;False;;56.0;1.58;;;10;Transpetro;47;;GL;4619;D016
27.0;158.98;9.5;6.0;2.0;7;0;;2;1;False;False;False;;52.12;0;;;10;Ageo Terminais ;2;;GL;4620;D016
32.0;224.94;7.3;8.66;1.0;7;55;;2;1;False;False;False;;39.98;5.3;;;10;Terminal 12A (COFCO);38;;GSA - E;4621;D016
32.0;183.1;9.8;9.1;2.0;8;0;;2;1;False;False;False;;71.0;0;;;10;Vopak;60;;GL;4622;D016
32.0;199.99;7.3;11.94;1.0;8;0;;2;1;False;False;False;;23.97;1.43;;;10;TUP - Cutrale - GSA - E;50;;GSA - E;4623;D016
48.0;300.0;12.35;14.25;1.0;10;54;;2;1;False;False;False;;32.82;4.28;;;10;BTP;9;;CGC;4624;D016
32.0;213.88;9.6;9.8;1.0;13;30;;2;1;False;False;False;;23.03;1.42;;;10;Ecoporto;13;;CGNC;4625;D016
40.0;293.18;9.4;9.4;2.0;14;0;;2;1;False;False;False;;8.68;2.07;;;10;Santos Brasil;32;;CGC;4626;D016
32.0;189.99;7.5;11.76;1.0;20;0;;2;1;False;False;False;;16.25;2.7;;;10;Elevações Portuárias;15;;GSA - E;4627;D016
51.0;335.9;11.0;14.2;1.0;20;54;;2;1;False;False;False;;35.12;2.22;;;10;Santos Brasil;32;;CGC;4628;D016
23.0;143.17;9.25;9.8;1.0;22;7;;2;1;False;False;False;;20.47;5.15;;;10;Ecoporto;13;;CGC;4629;D016
25.0;182.47;9.9;8.4;2.0;23;0;;2;1;False;False;False;;27.53;1.7;;;10;Santos Brasil;32;;CGC;4630;D016
40.0;278.94;11.6;13.7;2.0;0;3;;3;2;False;False;False;;35.53;1.85;;;10;Santos Brasil;32;;CGC;4631;D016
35.0;185.97;9.5;10.7;1.0;2;0;;3;2;False;False;False;;15.0;1.05;;;10;TUP - DPW - CGC;51;;CGC;4632;D016
51.0;336.0;14.1;11.3;2.0;3;0;;3;2;False;False;False;;16.9;1.75;;;10;Santos Brasil;32;;CGC;4633;D016
32.0;258.89;9.3;9.0;2.0;6;0;;3;2;False;False;False;;6.58;1.58;;;10;Santos Brasil;32;;CGC;4634;D016
32.0;225.0;7.0;13.37;1.0;7;0;;3;2;False;False;False;;118.83;3.45;;;10;Elevações Portuárias;15;;GSA - E;4635;D016
36.0;199.99;7.0;12.86;1.0;8;0;;3;2;False;False;False;;38.58;2.83;;;10;Elevações Portuárias;15;;GSA - E;4636;D016
28.0;186.4;9.8;8.1;2.0;8;0;;3;2;False;False;False;;189.75;0;;;10;Outros - Cais do Macuco;25;;GSM - I;4637;D016
32.0;183.1;7.4;8.0;2.0;9;0;;3;2;False;False;False;;14.17;38.0;;;10;Adonai Química;1;;GL;4638;D016
32.0;183.2;7.8;9.6;1.0;9;30;;3;2;False;False;False;;26.4;4.6;;;10;Transpetro;47;;GL;4639;D016
32.0;199.99;11.1;9.2;2.0;14;0;;3;2;False;False;False;;214.58;0;;;10;Outros - Cais do Macuco;25;;GSM - I;4640;D016
37.0;254.87;9.4;9.4;1.0;17;30;;3;2;False;False;False;;13.85;1.9;;;10;TUP - DPW - CGC;51;;CGC;4641;D016
28.0;183.2;8.0;8.9;1.0;18;0;;3;2;False;False;False;;20.1;1.55;;;10;Transpetro;47;;GL;4642;D016
32.0;229.0;7.5;12.81;1.0;1;18;;4;3;False;False;False;;52.22;0;;;10;Terminal XXXIX;44;;GSA - E;4643;D016
38.0;249.97;10.6;12.9;1.0;1;30;;4;3;False;False;False;;15.2;2.93;;;10;BTP;9;;CGC;4644;D016
32.0;229.0;7.26;14.22;1.0;2;10;;4;3;False;False;False;;190.5;6.13;;;10;Terminal 12A (COFCO);38;;GSA - E;4645;D016
44.0;299.95;12.6;13.8;2.0;3;27;;4;3;False;False;False;;11.15;1.88;;;10;BTP;9;;CGC;4646;D016
38.0;227.95;10.3;9.6;1.0;5;0;;4;3;False;False;False;;14.28;2.6;;;10;TUP - DPW - CGC;51;;CGC;4647;D016
40.0;182.9;7.4;9.0;1.0;5;54;;4;3;False;False;False;;36.3;0.93;;;10;Transpetro;47;;GL;4648;D016
37.0;228.41;8.4;13.9;1.0;9;0;;4;3;False;False;False;;38.47;1.67;;;10;Copersucar;12;;GSA - E;4649;D016
32.0;263.23;9.9;12.3;1.0;11;24;;4;3;False;False;False;;10.6;1.43;;;10;Santos Brasil;32;;CGC;4650;D016
32.0;224.98;7.15;13.81;1.0;11;45;;4;3;False;False;False;;44.42;3.28;;;10;Terminal de Granéis do Guarujá (TGG);40;;GSA - E;4651;D016
36.0;210.0;9.3;8.5;2.0;13;30;;4;3;False;False;False;;80.52;6.67;;;10;Ecoporto;13;;CGNC;4652;D016
46.0;260.0;9.3;13.7;1.0;14;0;;4;3;False;False;False;;24.45;4.2;;;10;BTP;9;;CGC;4653;D016
27.0;170.0;8.3;7.15;2.0;15;0;;4;3;False;False;False;;44.75;3.75;;;10;Ultracargo;59;;GL;4654;D016
45.0;299.9;12.6;10.9;2.0;17;0;;4;3;False;False;False;;18.42;2.02;;;10;Santos Brasil;32;;CGC;4655;D016
32.0;199.97;9.24;9.3;1.0;18;30;;4;3;False;False;True;;2.5;4.25;;;10;TEV;45;;CGNC;4656;D016
14.0;59.25;4.0;3.8;1.0;20;0;;4;3;False;False;False;;5.67;0.08;;;10;TUP - Saipem;53;;CGNC;4657;D016
32.0;199.99;7.08;13.24;1.0;21;41;;4;3;False;False;False;;44.37;5.3;;;10;TUP - Tiplam - GSA - E;56;;GSA - E;4658;D016
42.0;300.07;9.5;10.5;2.0;21;42;;4;3;False;False;False;;13.87;2.02;;;10;BTP;9;;CGC;4659;D016
32.0;225.0;6.5;13.56;1.0;21;45;;4;3;False;False;False;;89.4;4.35;;;10;Terminal ADM do Brasil;39;;GSA - E;4660;D016
32.0;228.99;6.56;13.23;1.0;22;12;;4;3;False;False;False;;69.05;2.32;;;10;Terminal ADM do Brasil;39;;GSA - E;4661;D016
48.0;333.96;14.0;14.0;2.0;0;12;;5;4;False;False;False;;9.4;2.22;;;10;Santos Brasil;32;;CGC;4662;D016
45.0;299.9;12.1;10.7;2.0;1;45;;5;4;False;False;False;;16.73;1.77;;;10;BTP;9;;CGC;4663;D016
32.31;193.07;6.24;12.9;1.0;2;24;;5;4;False;False;False;;97.92;0.45;;;10;Temrinal de Exportação de Açúcar do Guarujá (TEAG);37;;GSA - E;4664;D016
37.0;256.07;9.5;11.1;3.0;4;0;;5;4;False;False;False;;16.97;1.5;;;10;TUP - DPW - CGC;51;;CGC;4665;D016
43.0;272.25;13.1;14.1;2.0;5;34;;5;4;False;False;False;;81.95;1.63;;;10;Santos Brasil;32;;CGC;4666;D016
36.0;225.0;8.1;9.2;1.0;5;45;;5;4;False;False;False;;46.2;4.38;;;10;Suzano (T-32);35;;CGNC;4667;D016
36.0;225.0;9.2;13.8;1.0;5;48;;5;4;False;False;False;;117.92;2.08;;;10;TUP - DPW - CGNC;52;;CGNC;4668;D016
32.0;229.0;7.2;13.85;1.0;6;30;;5;4;False;False;False;;111.2;1.92;;;10;Copersucar;12;;GSA - E;4669;D016
32.0;224.94;8.66;13.72;1.0;13;30;;5;4;False;False;False;;19.0;2.58;;;10;Elevações Portuárias;15;;GSA - E;4670;D016
40.0;306.0;10.4;9.5;1.0;14;0;;5;4;False;False;False;;12.25;1.98;;;10;TUP - DPW - CGC;51;;CGC;4671;D016
30.0;179.99;6.8;6.45;2.0;14;5;;5;4;False;False;False;;3.42;3.83;;;10;Outros - Cais do Saboó;28;;GSM - I;4672;D016
27.4;183.98;7.75;9.7;1.0;15;0;;5;4;False;False;False;;31.7;1.13;;;10;Transpetro;47;;GL;4673;D016
32.0;259.8;11.0;10.0;2.0;17;0;;5;4;False;False;False;;16.52;1.53;;;10;Santos Brasil;32;;CGC;4674;D016
38.0;227.95;9.9;11.2;2.0;21;30;;5;4;False;False;False;;16.73;1.83;;;10;BTP;9;;CGC;4675;D016
32.0;225.0;6.32;13.4;1.0;0;30;;6;5;False;False;False;;61.75;0;;;10;T-Grão;46;;GSA - E;4676;D016
32.0;224.94;6.75;13.25;1.0;0;30;;6;5;False;False;False;;115.72;3.83;;;10;Terminal ADM do Brasil;39;;GSA - E;4677;D016
48.0;314.31;11.1;14.4;1.0;4;0;;6;5;False;False;False;;31.6;2.32;;;10;BTP;9;;CGC;4678;D016
32.0;228.9;7.58;13.3;1.0;5;0;;6;5;False;False;False;;148.23;0.75;;;10;Terminal Exportador do Guarujá (TEG);42;;GSA - E;4679;D016
32.0;229.0;7.13;12.18;1.0;5;0;;6;5;False;False;False;;130.8;2.97;;;10;Terminal ADM do Brasil;39;;GSA - E;4680;D016
48.0;333.2;11.2;14.4;1.0;5;45;;6;5;False;False;False;;21.37;1.83;;;10;BTP;9;;CGC;4681;D016
29.43;175.53;9.82;6.0;2.0;7;0;;6;5;False;False;False;;234.75;0;;;10;Outros - Cais do Macuco;25;;GSM - I;4682;D016
27.0;165.17;7.3;6.9;2.0;7;45;;6;5;False;False;False;;26.75;0;;;10;Ageo Terminais ;2;;GL;4683;D016
33.0;229.0;7.3;13.2;1.0;10;0;;6;5;False;False;False;;61.67;2.05;;;10;TUP - Tiplam - GSA - E;56;;GSA - E;4684;D016
35.0;223.98;9.1;9.2;2.0;10;35;;6;5;False;False;False;;17.3;3.53;;;10;Santos Brasil;32;;CGC;4685;D016
32.0;199.98;6.95;12.82;1.0;12;0;;6;5;False;False;False;;86.42;38.3;;;10;Terminal Exportador de Santos (TES);41;;GSA - E;4686;D016
32.0;229.0;8.21;13.4;1.0;12;12;;6;5;False;False;False;;76.33;2.42;;;10;Elevações Portuárias;15;;GSA - E;4687;D016
32.0;228.99;6.85;13.93;1.0;14;0;;6;5;False;False;False;;31.58;2.53;;;10;Terminal de Granéis do Guarujá (TGG);40;;GSA - E;4688;D016
32.0;183.06;9.0;8.0;2.0;14;40;;6;5;False;False;False;;44.42;3.08;;;10;Adonai Química;1;;GL;4689;D016
32.0;225.0;8.35;13.45;1.0;15;0;;6;5;False;False;False;;37.67;3.25;;;10;Elevações Portuárias;15;;GSA - E;4690;D016
35.0;266.65;10.55;10.8;1.0;16;18;;6;5;False;False;False;;25.77;2.35;;;10;TUP - DPW - CGC;51;;CGC;4691;D016
32.0;199.99;9.55;7.85;2.0;16;30;;6;5;False;False;False;;85.87;3.7;;;10;TUP - Tiplam - GSM - I;57;;GSM - I;4692;D016
30.0;180.0;6.2;9.87;1.0;17;18;;6;5;False;False;False;;45.55;2.55;;;10;Elevações Portuárias;15;;GSA - E;4693;D016
37.0;228.0;9.6;11.0;2.0;20;12;;6;5;False;False;False;;22.77;1.38;;;10;Santos Brasil;32;;CGC;4694;D016
42.0;270.06;11.6;14.3;1.0;20;54;;6;5;False;False;False;;24.75;1.33;;;10;TUP - DPW - CGC;51;;CGC;4695;D016
48.0;333.2;14.4;11.8;2.0;23;0;;6;5;False;False;False;;20.88;2.02;;;10;TUP - DPW - CGC;51;;CGC;4696;D016
35.0;185.96;8.0;9.4;2.0;0;10;;0;6;False;False;False;;38.13;1.53;;;10;Santos Brasil;32;;CGC;4697;D016
32.0;229.0;7.3;13.5;1.0;0;41;;0;6;False;False;False;;117.02;14.0;;;10;TUP - Tiplam - GSA - E;56;;GSA - E;4698;D016
32.29;199.98;11.7;6.62;2.0;0;42;;0;6;False;False;False;;217.67;0;;;10;Outros - Cais do Macuco;25;;GSM - I;4699;D016
48.0;333.96;14.0;11.9;2.0;3;30;;0;6;False;False;False;;17.12;2.7;;;10;Santos Brasil;32;;CGC;4700;D016
32.0;189.99;6.1;12.33;1.0;6;45;;0;6;False;False;False;;121.67;3.33;;;10;Terminal 12A (COFCO);38;;GSA - E;4701;D016
33.0;199.9;11.7;10.94;1.0;6;52;;0;6;False;False;False;;20.63;2.12;;;10;Eldorado (Rishis);14;;CGNC;4702;D016
32.29;199.98;6.74;11.56;1.0;7;25;;0;6;False;False;False;;51.03;2.05;;;10;Temrinal de Exportação de Açúcar do Guarujá (TEAG);37;;GSA - E;4703;D016
32.0;229.0;7.03;13.56;1.0;9;30;;0;6;False;False;False;;45.53;3.42;;;10;Terminal 12A (COFCO);38;;GSA - E;4704;D016
32.0;214.0;8.4;8.8;2.0;11;0;;0;6;False;False;False;;10.1;3.37;;;10;Ecoporto;13;;CGNC;4705;D016
23.0;148.39;6.7;6.7;2.0;11;23;;0;6;False;False;False;;2.6;4.53;;;10;TUP - DPW - CGC;51;;RORO ;4706;D016
32.0;199.97;8.05;8.4;1.0;11;40;;0;6;False;False;True;;8.58;6.97;;;10;TEV;45;;CGNC;4707;D016
32.0;188.64;12.35;8.2;2.0;14;24;;0;6;False;False;False;;65.5;9.67;;;10;Hidrovias do Brasil;16;;GSM - I;4708;D016
30.0;208.85;11.6;11.7;2.0;14;55;;0;6;False;False;False;;16.93;2.65;;;10;Santos Brasil;32;;CGC;4709;D016
32.0;189.99;6.6;12.75;1.0;15;0;;0;6;False;False;False;;105.7;5.6;;;10;TUP - Tiplam - GSA - E;56;;GSA - E;4710;D016
32.0;225.0;7.4;10.3;1.0;15;0;;0;6;False;False;False;;111.75;0;;;10;T-Grão;46;;GSA - E;4711;D016
32.0;229.0;7.53;13.37;1.0;15;0;;0;6;False;False;False;;41.52;2.98;;;10;Terminal Exportador de Santos (TES);41;;GSA - E;4712;D016
32.0;199.97;8.1;9.1;1.0;15;30;;0;6;False;False;True;;24.0;2.67;;;10;TEV;45;;RORO ;4713;D016
27.0;179.53;9.0;7.3;2.0;17;0;;0;6;False;False;False;;38.17;0;;;10;Vopak;60;;GL;4714;D016
27.0;165.2;8.2;7.7;2.0;22;30;;0;6;False;False;False;;28.78;3.42;;;10;TUP - Terminal Marítimo Dow;54;;GL;4715;D016
30.0;222.15;10.5;11.75;2.0;22;45;;0;6;False;False;False;;16.0;1.93;;;10;Santos Brasil;32;;CGC;4716;D016
36.0;236.3;8.3;8.4;2.0;0;40;;1;7;False;False;False;;34.75;2.13;;;10;Ecoporto;13;;CGNC;4717;D016
32.0;199.98;7.25;9.65;1.0;2;45;;1;7;False;False;False;;17.28;3.13;;;10;TUP - Tiplam - GSA - E;56;;GSA - E;4718;D016
32.0;225.0;6.33;13.19;1.0;5;6;;1;7;False;False;False;;56.72;1.62;;;10;Copersucar;12;;GSA - E;4719;D016
48.0;333.95;11.4;13.9;2.0;7;0;;1;7;False;False;False;;27.72;1.63;;;10;Santos Brasil;32;;CGC;4720;D016
49.0;299.93;11.6;10.6;2.0;7;30;;1;7;False;False;False;;15.13;2.38;;;10;Santos Brasil;32;;CGC;4721;D016
26.0;170.0;7.1;8.5;1.0;8;0;;1;7;False;False;False;;38.02;11.03;;;10;TUP - Cutrale - GL;49;;GL;4722;D016
32.0;228.99;7.25;13.59;1.0;10;0;;1;7;False;False;False;;63.78;25.59;;;10;Terminal de Granéis do Guarujá (TGG);40;;GSA - E;4723;D016
28.0;179.87;10.1;9.4;1.0;11;36;;1;7;False;False;False;;26.9;10.18;;;10;Transpetro;47;;GL;4724;D016
32.0;229.0;9.12;13.48;1.0;15;0;;1;7;False;False;False;;91.75;2.75;;;10;Elevações Portuárias;15;;GSA - E;4725;D016
30.0;218.45;9.5;8.0;2.0;16;0;;1;7;False;False;False;;19.22;1.68;;;10;Santos Brasil;32;;CGC;4726;D016
31.0;190.0;11.2;12.3;1.0;16;30;;1;7;False;False;False;;21.57;17.62;;;10;TUP - DPW - CGNC;52;;CGNC;4727;D016
40.0;299.99;11.4;12.7;2.0;16;30;;1;7;False;False;False;;13.5;1.48;;;10;BTP;9;;CGC;4728;D016
48.0;299.88;10.6;14.0;2.0;17;57;;1;7;False;False;False;;20.37;8.77;;;10;BTP;9;;CGC;4729;D016
31.0;182.94;11.7;10.94;2.0;18;12;;1;7;False;False;False;;76.25;1.8;;;10;TUP - Tiplam - GSM - I;57;;GSM - I;4730;D016
34.0;185.97;9.8;9.0;2.0;5;0;;2;8;False;False;False;;24.67;2.13;;;10;Santos Brasil;32;;CGC;4731;D016
40.0;293.18;11.3;13.6;1.0;8;0;;2;8;False;False;False;;33.57;1.97;;;10;Santos Brasil;32;;CGC;4732;D016
46.0;339.6;12.1;12.3;1.0;9;24;;2;8;False;False;False;;15.93;1.48;;;10;TUP - DPW - CGC;51;;CGC;4733;D016
30.04;179.99;10.0;5.8;2.0;9;30;;2;8;False;False;False;;257.33;0;;;10;Outros - Cais do Saboó;28;;GSM - I;4734;D016
30.0;210.54;9.25;8.6;2.0;10;30;;2;8;False;False;False;;17.9;2.92;;;10;Santos Brasil;32;;CGC;4735;D016
28.0;186.35;9.4;9.8;2.0;12;30;;2;8;False;False;False;;10.57;1.3;;;10;BTP;9;;CGC;4736;D016
34.0;201.9;8.19;13.2;1.0;13;42;;2;8;False;False;False;;93.87;1.27;;;10;TUP - DPW - CGNC;52;;CGNC;4737;D016
27.0;158.98;6.0;9.0;2.0;19;57;;2;8;False;False;False;;65.82;0;;;10;Vopak;60;;GL;4738;D016
32.0;183.0;7.5;9.7;1.0;20;54;;2;8;False;False;False;;73.8;2.4;;;10;Transpetro;47;;GL;4739;D016
18.0;119.9;4.4;7.5;1.0;21;30;;2;8;False;False;True;;6.0;2.25;;;10;TEV;45;;RORO ;4740;D016
32.31;228.98;7.6;14.2;1.0;22;0;;2;8;False;False;False;;89.9;5.73;;;10;Terminal 12A (COFCO);38;;GSA - E;4741;D016
37.0;255.0;11.2;11.0;2.0;22;0;;2;8;False;False;False;;14.2;1.98;;;10;TUP - DPW - CGC;51;;CGC;4742;D016
25.0;182.47;10.0;8.0;2.0;22;15;;2;8;False;False;False;;24.12;2.35;;;10;Santos Brasil;32;;CGC;4743;D016
46.0;335.0;14.0;10.7;2.0;23;30;;2;8;False;False;False;;21.18;2.63;;;10;BTP;9;;CGC;4744;D016
28.0;179.99;7.6;6.27;2.0;2;12;;3;9;False;False;False;;19.73;1.7;;;10;TUP - Tiplam - GSM - I;57;;GSM - I;4745;D016
32.0;243.35;9.8;11.3;1.0;3;12;;3;9;False;False;False;;20.12;1.7;;;10;TUP - DPW - CGC;51;;CGC;4746;D016
37.0;228.41;14.2;7.31;2.0;5;24;;3;9;False;False;False;;134.72;5.3;;;10;Terminal Marítimo do Guarujá (Termag);43;;GSM - I;4747;D016
28.55;189.99;9.82;6.58;2.0;8;0;;3;9;False;False;False;;58.42;4.67;;;10;TUP - Tiplam - GSM - I;57;;GSM - I;4748;D016
32.0;228.99;7.34;13.4;1.0;8;0;;3;9;False;False;False;;33.68;1.43;;;10;Terminal de Granéis do Guarujá (TGG);40;;GSA - E;4749;D016
51.0;335.93;14.0;11.9;2.0;11;24;;3;9;False;False;False;;22.47;2.2;;;10;Santos Brasil;32;;CGC;4750;D016
36.0;236.3;8.4;8.06;1.0;12;23;;3;9;False;False;True;;4.33;0.93;;;10;TEV;45;;RORO ;4751;D016
28.0;184.96;9.0;11.15;1.0;16;0;;3;9;False;False;False;;54.42;4.58;;;10;Ultracargo;59;;GL;4752;D016
32.0;183.06;12.2;8.7;2.0;16;30;;3;9;False;False;False;;57.48;0;;;10;Ageo Terminais ;2;;GL;4753;D016
40.0;284.71;11.0;9.4;2.0;17;54;;3;9;False;False;False;;21.57;1.72;;;10;TUP - DPW - CGC;51;;CGC;4754;D016
48.0;330.08;12.15;14.4;1.0;18;0;;3;9;False;False;False;;45.33;2.32;;;10;BTP;9;;CGC;4755;D016
32.0;183.0;8.65;8.2;2.0;19;29;;3;9;False;False;False;;30.08;0.25;;;10;Ageo Terminais ;2;;GL;4756;D016
32.0;260.66;8.8;12.1;1.0;23;18;;3;9;False;False;False;;19.73;3.37;;;10;Santos Brasil;32;;CGC;4757;D016
48.0;299.79;10.7;9.5;2.0;4;0;;4;10;False;False;False;;13.33;1.78;;;10;BTP;9;;CGC;4758;D016
32.3;189.9;10.59;9.5;2.0;8;0;;4;10;False;False;False;;156.85;0;;;10;Outros - Cais do Macuco;25;;GSM - I;4759;D016
45.0;299.9;12.35;14.2;2.0;12;30;;4;10;False;False;False;;11.7;1.67;;;10;BTP;9;;CGC;4760;D016
